feature_ID	mz	rtime
636.7600024_75.47311263	636.7600024	75.47311263
636.8813015_114.0279877	636.8813015	114.0279877
637.4204547_147.727782	637.4204547	147.727782
637.7621141_70.80385189	637.7621141	70.80385189
638.2440333_106.6044649	638.2440333	106.6044649
638.5211111_74.40489312	638.5211111	74.40489312
638.6553304_71.87095802	638.6553304	71.87095802
638.7679761_68.38992451	638.7679761	68.38992451
639.4359623_145.8244287	639.4359623	145.8244287
639.7682017_73.55307349	639.7682017	73.55307349
640.5155585_74.16565353	640.5155585	74.16565353
640.6047581_74.65839434	640.6047581	74.65839434
640.739667_84.01760032	640.739667	84.01760032
640.8419284_111.7385985	640.8419284	111.7385985
641.4507595_144.4549855	641.4507595	144.4549855
641.7376914_75.63487274	641.7376914	75.63487274
641.8597592_147.8606127	641.8597592	147.8606127
642.238633_69.55239151	642.238633	69.55239151
642.4541665_144.5378843	642.4541665	144.5378843
642.5128587_74.18297495	642.5128587	74.18297495
642.6046096_74.48326071	642.6046096	74.48326071
644.5990561_74.45485602	644.5990561	74.45485602
644.6884297_71.31244495	644.6884297	71.31244495
644.83131_112.3829186	644.83131	112.3829186
645.2995415_97.28722907	645.2995415	97.28722907
645.6493822_195.6886911	645.6493822	195.6886911
645.8189995_66.60178226	645.8189995	66.60178226
646.55048_74.21747849	646.55048	74.21747849
646.6853709_71.72221223	646.6853709	71.72221223
647.5591662_106.2615261	647.5591662	106.2615261
648.5478781_74.59228628	648.5478781	74.59228628
648.6827274_71.76563669	648.6827274	71.76563669
650.5468823_74.80627009	650.5468823	74.80627009
650.8511199_115.1756241	650.8511199	115.1756241
651.4429203_129.2832146	651.4429203	129.2832146
651.9808738_112.9985734	651.9808738	112.9985734
652.5421066_74.04717246	652.5421066	74.04717246
652.73407_83.22484865	652.73407	83.22484865
652.9828556_112.8289427	652.9828556	112.8289427
653.7361817_80.17401713	653.7361817	80.17401713
654.7317764_79.15777568	654.7317764	79.15777568
655.2547778_97.69914063	655.2547778	97.69914063
655.5360722_189.3741674	655.5360722	189.3741674
655.7351505_77.56362566	655.7351505	77.56362566
655.9366069_186.7299585	655.9366069	186.7299585
656.490022_73.65582921	656.490022	73.65582921
656.5781437_75.49486453	656.5781437	75.49486453
656.986822_105.2846138	656.986822	105.2846138
657.820155_73.04484795	657.820155	73.04484795
658.2322069_108.5033399	658.2322069	108.5033399
658.7439429_82.24805468	658.7439429	82.24805468
658.9345823_187.9393416	658.9345823	187.9393416
659.6728193_68.23317765	659.6728193	68.23317765
659.7459819_79.95020286	659.7459819	79.95020286
659.8361671_67.69843405	659.8361671	67.69843405
660.2484224_107.1560442	660.2484224	107.1560442
660.5376528_71.24173828	660.5376528	71.24173828
660.7496491_76.42770531	660.7496491	76.42770531
660.8392166_70.34116917	660.8392166	70.34116917
661.4185915_145.0217846	661.4185915	145.0217846
661.9340389_112.543651	661.9340389	112.543651
662.2632543_107.4892339	662.2632543	107.4892339
662.5319909_71.21441582	662.5319909	71.21441582
662.7483801_69.97539161	662.7483801	69.97539161
663.4339276_144.1281458	663.4339276	144.1281458
663.6674196_67.96145675	663.6674196	67.96145675
664.1491971_187.3354409	664.1491971	187.3354409
664.5197046_84.22289024	664.5197046	84.22289024
664.530927_70.79819717	664.530927	70.79819717
664.7470679_70.56317563	664.7470679	70.56317563
665.4605896_193.5437636	665.4605896	193.5437636
665.5596442_199.5002632	665.5596442	199.5002632
665.6610555_199.9569254	665.6610555	199.9569254
665.7600836_200.3155176	665.7600836	200.3155176
665.8615819_200.1531085	665.8615819	200.1531085
665.960741_201.9669315	665.960741	201.9669315
666.5284833_70.99012508	666.5284833	70.99012508
666.8248551_116.0863208	666.8248551	116.0863208
666.9466685_186.4628468	666.9466685	186.4628468
667.1475236_187.3817721	667.1475236	187.3817721
667.3481603_187.4030216	667.3481603	187.4030216
668.5257363_71.17985501	668.5257363	71.17985501
668.7205737_64.52305927	668.7205737	64.52305927
668.8714531_113.5338301	668.8714531	113.5338301
669.372904_114.230152	669.372904	114.230152
670.5204083_71.23261565	670.5204083	71.23261565
670.5646067_68.97058118	670.5646067	68.97058118
671.3301923_170.8036271	671.3301923	170.8036271
672.5637148_68.81958271	672.5637148	68.81958271
673.2908924_113.5462838	673.2908924	113.5462838
673.5277255_137.4349065	673.5277255	137.4349065
673.8143827_71.47426549	673.8143827	71.47426549
674.5586771_68.78541314	674.5586771	68.78541314
674.7139242_86.09688624	674.7139242	86.09688624
674.8083864_48.07761459	674.8083864	48.07761459
675.5427148_137.1951936	675.5427148	137.1951936
675.7183047_80.17144045	675.7183047	80.17144045
675.8278578_82.63109007	675.8278578	82.63109007
675.9478705_113.7599764	675.9478705	113.7599764
676.5077667_73.9993896	676.5077667	73.9993896
676.5473312_137.4204609	676.5473312	137.4204609
676.5566605_68.01960349	676.5566605	68.01960349
676.7147463_76.5427924	676.7147463	76.5427924
676.7510493_78.05310303	676.7510493	78.05310303
677.0049711_179.0039798	677.0049711	179.0039798
677.3390349_178.4926679	677.3390349	178.4926679
677.4202209_112.7690382	677.4202209	112.7690382
677.5496207_136.5743334	677.5496207	136.5743334
677.7856443_72.91948147	677.7856443	72.91948147
677.919106_114.8465493	677.919106	114.8465493
678.5517718_68.93364131	678.5517718	68.93364131
680.5025884_73.39262873	680.5025884	73.39262873
680.548596_69.45080166	680.548596	69.45080166
681.8526328_184.9811465	681.8526328	184.9811465
682.1029869_186.0237227	682.1029869	186.0237227
682.2313569_106.5373785	682.2313569	106.5373785
682.5001675_73.20931419	682.5001675	73.20931419
682.5446967_71.66229506	682.5446967	71.66229506
682.5884517_71.10814394	682.5884517	71.10814394
683.4190147_76.16309585	683.4190147	76.16309585
684.49653_73.30458082	684.49653	73.30458082
684.5856497_71.44379175	684.5856497	71.44379175
685.4349296_82.97836507	685.4349296	82.97836507
685.9625767_108.6479285	685.9625767	108.6479285
686.5826832_71.22793648	686.5826832	71.22793648
686.7636476_63.38283163	686.7636476	63.38283163
687.8591795_59.65220875	687.8591795	59.65220875
687.8666272_66.26810579	687.8666272	66.26810579
688.5340647_74.59100479	688.5340647	74.59100479
688.5785994_73.59300047	688.5785994	73.59300047
689.5592477_136.3591284	689.5592477	136.3591284
689.918716_115.1080543	689.918716	115.1080543
690.5323124_73.4270895	690.5323124	73.4270895
692.5284386_73.70040276	692.5284386	73.70040276
692.6174257_71.4415827	692.6174257	71.4415827
692.8365691_112.5412528	692.8365691	112.5412528
694.5259257_73.70215972	694.5259257	73.70215972
695.4188902_71.2179453	695.4188902	71.2179453
696.4763884_74.17141074	696.4763884	74.17141074
696.6108796_72.16478119	696.6108796	72.16478119
697.398563_148.5228764	697.398563	148.5228764
697.7323055_148.5560699	697.7323055	148.5560699
697.8485995_112.8823769	697.8485995	112.8823769
698.066317_148.4302304	698.066317	148.4302304
698.4738628_74.04721269	698.4738628	74.04721269
698.5631625_75.30819398	698.5631625	75.30819398
699.5026025_25.7389673	699.5026025	25.7389673
699.8666539_69.08636393	699.8666539	69.08636393
700.4534464_128.3886415	700.4534464	128.3886415
700.5604215_74.34199541	700.5604215	74.34199541
700.6499426_71.43794158	700.6499426	71.43794158
700.8715177_63.2000993	700.8715177	63.2000993
701.5592581_135.7866404	701.5592581	135.7866404
701.8462317_71.74821876	701.8462317	71.74821876
701.9572623_110.1124562	701.9572623	110.1124562
702.5627047_136.2980989	702.5627047	136.2980989
702.6776855_85.03753383	702.6776855	85.03753383
702.8652191_113.0766966	702.8652191	113.0766966
703.3655345_113.2649114	703.3655345	113.2649114
703.5762433_135.5793244	703.5762433	135.5793244
703.8664593_113.7935683	703.8664593	113.7935683
704.5814225_135.8530478	704.5814225	135.8530478
704.6439277_72.54529354	704.6439277	72.54529354
704.8681482_114.3488863	704.8681482	114.3488863
705.5815559_136.6034578	705.5815559	136.6034578
705.9484327_116.5455687	705.9484327	116.5455687
706.5052431_74.23851582	706.5052431	74.23851582
706.5378454_123.1410934	706.5378454	123.1410934
707.5418182_123.5554756	707.5418182	123.5554756
708.5026252_74.64757456	708.5026252	74.64757456
708.829124_111.3067533	708.829124	111.3067533
710.4374065_131.7223589	710.4374065	131.7223589
710.5899283_75.17670766	710.5899283	75.17670766
711.4167371_113.2022615	711.4167371	113.2022615
711.5414981_137.0874917	711.5414981	137.0874917
711.9160704_114.5767536	711.9160704	114.5767536
712.4506837_76.61124879	712.4506837	76.61124879
712.6762783_71.89357413	712.6762783	71.89357413
712.8218354_113.1644954	712.8218354	113.1644954
713.430051_88.12911339	713.430051	88.12911339
713.8820544_71.4607737	713.8820544	71.4607737
714.4478738_75.94546885	714.4478738	75.94546885
714.7027388_122.966689	714.7027388	122.966689
714.8854376_63.62137591	714.8854376	63.62137591
715.5026427_186.1381386	715.5026427	186.1381386
715.7049252_108.1264403	715.7049252	108.1264403
716.6998371_75.21433748	716.6998371	75.21433748
717.1652305_199.7073317	717.1652305	199.7073317
717.2746971_200.5962984	717.2746971	200.5962984
717.3860899_200.0920874	717.3860899	200.0920874
717.4979004_200.9172934	717.4979004	200.9172934
717.6087343_199.554355	717.6087343	199.554355
717.7037045_69.48116341	717.7037045	69.48116341
717.8771126_90.14538433	717.8771126	90.14538433
718.4920367_70.68269373	718.4920367	70.68269373
718.696724_72.82508093	718.696724	72.82508093
718.8383122_115.2581449	718.8383122	115.2581449
719.425175_103.7182423	719.425175	103.7182423
719.9671078_113.008049	719.9671078	113.008049
720.4886773_71.38789009	720.4886773	71.38789009
720.968852_113.4839506	720.968852	113.4839506
722.488364_70.59266719	722.488364	70.59266719
723.5450007_135.7505192	723.5450007	135.7505192
724.4835824_71.4353415	724.4835824	71.4353415
724.5456029_135.2500743	724.5456029	135.2500743
724.9730394_103.2514652	724.9730394	103.2514652
725.5574798_133.5467988	725.5574798	133.5467988
726.2188795_107.7323744	726.2188795	107.7323744
726.4842388_70.79452711	726.4842388	70.79452711
726.5610874_133.8688661	726.5610874	133.8688661
726.6550719_79.36579833	726.6550719	79.36579833
726.7313579_85.66703262	726.7313579	85.66703262
727.5760236_133.0150257	727.5760236	133.0150257
727.730888_93.7761913	727.730888	93.7761913
727.8393529_71.46039242	727.8393529	71.46039242
728.4776908_70.5344165	728.4776908	70.5344165
728.5195786_122.0343056	728.5195786	122.0343056
728.524863_69.85002311	728.524863	69.85002311
728.8393606_73.3183536	728.8393606	73.3183536
729.5914415_134.1927758	729.5914415	134.1927758
730.0286147_136.2769328	730.0286147	136.2769328
730.4767195_71.36844319	730.4767195	71.36844319
730.521341_68.71494256	730.521341	68.71494256
730.5384603_123.0103273	730.5384603	123.0103273
730.5950279_134.3188854	730.5950279	134.3188854
731.6067568_133.950932	731.6067568	133.950932
731.8584624_94.34210662	731.8584624	94.34210662
732.5178579_68.43508274	732.5178579	68.43508274
732.5551032_121.8422893	732.5551032	121.8422893
732.6774695_76.23654796	732.6774695	76.23654796
733.5583841_121.6404342	733.5583841	121.6404342
734.511967_69.37459559	734.511967	69.37459559
736.5113305_68.66000295	736.5113305	68.66000295
736.6833434_89.29765118	736.6833434	89.29765118
736.8575169_113.4128049	736.8575169	113.4128049
737.6203555_199.4764394	737.6203555	199.4764394
737.7306956_198.6994746	737.7306956	198.6994746
737.8596626_113.9543051	737.8596626	113.9543051
738.0668053_197.1531192	738.0668053	197.1531192
738.4621003_73.51844781	738.4621003	73.51844781
738.5083077_69.06853596	738.5083077	69.06853596
739.1766515_201.0297775	739.1766515	201.0297775
739.2872523_202.6591044	739.2872523	202.6591044
739.5112939_201.3612785	739.5112939	201.3612785
739.5165363_138.183671	739.5165363	138.183671
739.6209113_202.9666222	739.6209113	202.9666222
740.4598963_73.38661778	740.4598963	73.38661778
740.505462_68.23938196	740.505462	68.23938196
740.5485157_70.2122159	740.5485157	70.2122159
742.4560763_73.19027788	742.4560763	73.19027788
742.5483295_71.31692171	742.5483295	71.31692171
742.5780245_118.7299559	742.5780245	118.7299559
743.5810058_122.1893504	743.5810058	122.1893504
744.5428044_70.77327857	744.5428044	70.77327857
744.5547184_109.4200821	744.5547184	109.4200821
744.5945668_121.2763304	744.5945668	121.2763304
744.7252613_66.19193313	744.7252613	66.19193313
744.8452866_114.2611265	744.8452866	114.2611265
745.4088433_112.5849109	745.4088433	112.5849109
745.5583181_106.6955024	745.5583181	106.6955024
745.5945967_121.5788117	745.5945967	121.5788117
745.6999303_94.48532491	745.6999303	94.48532491
745.8748558_92.08507413	745.8748558	92.08507413
746.720163_66.08074276	746.720163	66.08074276
746.8764239_86.78490452	746.8764239	86.78490452
748.4891559_74.17116485	748.4891559	74.17116485
748.526732_84.79170007	748.526732	84.79170007
750.4871083_73.70197665	750.4871083	73.70197665
750.5430159_89.45561748	750.5430159	89.45561748
750.5753232_73.99747149	750.5753232	73.99747149
750.8157065_58.44642695	750.8157065	58.44642695
751.5462784_92.14390764	751.5462784	92.14390764
751.572486_134.0705074	751.572486	134.0705074
752.4802261_136.9256305	752.4802261	136.9256305
752.4831121_74.62244132	752.4831121	74.62244132
752.5199396_122.3971232	752.5199396	122.3971232
753.4606679_62.77651668	753.4606679	62.77651668
753.9503038_109.8354521	753.9503038	109.8354521
754.5368731_121.163229	754.5368731	121.163229
754.5701993_74.26230708	754.5701993	74.26230708
756.4317826_74.20249361	756.4317826	74.20249361
756.5544567_122.5099805	756.5544567	122.5099805
757.5606099_121.603872	757.5606099	121.603872
757.905154_116.855484	757.905154	116.855484
758.1823923_121.3313232	758.1823923	121.3313232
758.569185_120.3241068	758.569185	120.3241068
759.5737601_120.4541998	759.5737601	120.4541998
760.4258014_74.76219593	760.4258014	74.76219593
760.5855738_121.1885125	760.5855738	121.1885125
760.8226713_113.3867429	760.8226713	113.3867429
761.5160057_70.86971266	761.5160057	70.86971266
761.5889498_120.4620714	761.5889498	120.4620714
762.4668225_76.01195448	762.4668225	76.01195448
762.594683_121.1063562	762.594683	121.1063562
762.817589_111.4894753	762.817589	111.4894753
762.978757_149.3066741	762.978757	149.3066741
763.5164331_70.62122317	763.5164331	70.62122317
763.5945729_120.7286795	763.5945729	120.7286795
764.4658259_85.0736484	764.4658259	85.0736484
764.5990066_74.05304773	764.5990066	74.05304773
765.5135218_70.00778701	765.5135218	70.00778701
765.8364087_112.9973464	765.8364087	112.9973464
766.4608404_75.44952396	766.4608404	75.44952396
766.5384862_93.35276316	766.5384862	93.35276316
766.577404_117.2136086	766.577404	117.2136086
766.8367391_109.2369159	766.8367391	109.2369159
766.9906071_148.3729854	766.9906071	148.3729854
767.5097305_70.54185253	767.5097305	70.54185253
767.5776338_116.7148956	767.5776338	116.7148956
768.5538149_98.53835225	768.5538149	98.53835225
768.5900157_118.8187601	768.5900157	118.8187601
769.5051319_70.83034093	769.5051319	70.83034093
769.5599392_119.1948209	769.5599392	119.1948209
769.5941499_119.1126163	769.5941499	119.1126163
769.8460523_160.3265775	769.8460523	160.3265775
769.9579005_149.4714049	769.9579005	149.4714049
770.0611669_121.256167	770.0611669	121.256167
770.5685478_121.929826	770.5685478	121.929826
770.6069029_120.3788473	770.6069029	120.3788473
770.8532837_112.3305399	770.8532837	112.3305399
770.9680728_148.9055493	770.9680728	148.9055493
771.0687693_120.7241938	771.0687693	120.7241938
771.3528915_113.1245809	771.3528915	113.1245809
771.4684506_149.2531996	771.4684506	149.2531996
771.5733217_120.4075858	771.5733217	120.4075858
771.6088498_121.9398077	771.6088498	121.9398077
771.8565272_114.2098448	771.8565272	114.2098448
771.971606_148.8862975	771.971606	148.8862975
772.0752796_121.0908721	772.0752796	121.0908721
772.46926_149.0104862	772.46926	149.0104862
772.5505265_123.3891959	772.5505265	123.3891959
772.8558016_113.6964412	772.8558016	113.6964412
773.4935848_69.790413	773.4935848	69.790413
773.551383_121.5933396	773.551383	121.5933396
774.5657503_123.4349071	774.5657503	123.4349071
774.9795364_147.8442447	774.9795364	147.8442447
775.4893486_67.53018621	775.4893486	67.53018621
775.5704692_123.6686108	775.5704692	123.6686108
775.8284886_112.7477713	775.8284886	112.7477713
776.4517116_70.32641137	776.4517116	70.32641137
776.57078_123.2348427	776.57078	123.2348427
776.6555495_66.07616561	776.6555495	66.07616561
776.9839146_149.5880749	776.9839146	149.5880749
777.4869725_67.18752312	777.4869725	67.18752312
777.5731833_123.4509491	777.5731833	123.4509491
777.5859233_71.91945908	777.5859233	71.91945908
777.9875754_147.965989	777.9875754	147.965989
778.4508291_70.05183098	778.4508291	70.05183098
778.5353127_119.7616168	778.5353127	119.7616168
779.4019186_113.1701272	779.4019186	113.1701272
779.4836155_68.38804216	779.4836155	68.38804216
779.5404818_119.6555945	779.5404818	119.6555945
779.8547149_93.34847604	779.8547149	93.34847604
780.448232_70.92178487	780.448232	70.92178487
780.5506919_117.8332419	780.5506919	117.8332419
780.8081911_113.0529567	780.8081911	113.0529567
781.053775_120.4212034	781.053775	120.4212034
781.4443266_71.03180442	781.4443266	71.03180442
781.555287_119.7920172	781.555287	119.7920172
782.0608696_120.2056809	782.0608696	120.2056809
782.4357588_70.72736144	782.4357588	70.72736144
782.5692458_118.9149545	782.5692458	118.9149545
782.8062443_46.51873417	782.8062443	46.51873417
782.9653019_147.890167	782.9653019	147.890167
783.0693613_119.8578132	783.0693613	119.8578132
783.4413_70.95488292	783.4413	70.95488292
783.4676314_148.6723578	783.4676314	148.6723578
783.5728638_118.5595893	783.5728638	118.5595893
783.9713396_147.8847324	783.9713396	147.8847324
784.0770672_119.8938072	784.0770672	119.8938072
784.4337527_70.57228428	784.4337527	70.57228428
784.4743427_147.1511284	784.4743427	147.1511284
784.5800481_120.0860926	784.5800481	120.0860926
784.9809765_146.8801727	784.9809765	146.8801727
785.0847766_120.537404	785.0847766	120.537404
785.4378838_73.75454917	785.4378838	73.75454917
785.5880615_119.6154582	785.5880615	119.6154582
785.9846569_145.4024884	785.9846569	145.4024884
786.0307368_121.4465468	786.0307368	121.4465468
786.4395055_70.05728733	786.4395055	70.05728733
786.6014604_121.33938	786.6014604	121.33938
786.8242959_115.4196472	786.8242959	115.4196472
787.0375644_121.8781587	787.0375644	121.8781587
787.6038173_119.120541	787.6038173	119.120541
787.9538474_112.315385	787.9538474	112.315385
788.4324482_71.3064925	788.4324482	71.3064925
788.479488_68.88547634	788.479488	68.88547634
788.6161191_119.2587035	788.6161191	119.2587035
789.0502112_122.344982	789.0502112	122.344982
789.4311759_72.53239352	789.4311759	72.53239352
789.6196504_119.5241006	789.6196504	119.5241006
790.0574215_123.0345708	790.0574215	123.0345708
790.431351_72.4392806	790.431351	72.4392806
790.5601844_119.8412968	790.5601844	119.8412968
790.6320944_78.22233304	790.6320944	78.22233304
791.5634136_120.2447908	791.5634136	120.2447908
792.4729101_68.07061368	792.4729101	68.07061368
792.6287325_77.06316328	792.6287325	77.06316328
793.0537739_119.7475357	793.0537739	119.7475357
794.0290055_121.9738677	794.0290055	121.9738677
794.0614727_119.2755207	794.0614727	119.2755207
794.4235176_73.51499108	794.4235176	73.51499108
794.4704794_68.59320784	794.4704794	68.59320784
794.5314854_122.512682	794.5314854	122.512682
794.5675653_119.2425872	794.5675653	119.2425872
794.6056697_117.6688493	794.6056697	117.6688493
794.7165793_93.35590797	794.7165793	93.35590797
794.96639_147.6772794	794.96639	147.6772794
795.0686047_119.2861355	795.0686047	119.2861355
795.8514704_96.9639666	795.8514704	96.9639666
795.9723439_146.6077351	795.9723439	146.6077351
796.077183_119.2315335	796.077183	119.2315335
796.4198477_73.80645948	796.4198477	73.80645948
796.466501_68.49366968	796.466501	68.49366968
796.550686_123.8239996	796.550686	123.8239996
796.8493946_96.34075808	796.8493946	96.34075808
796.9805258_146.4031758	796.9805258	146.4031758
797.0850139_120.4599149	797.0850139	120.4599149
797.4840894_137.841849	797.4840894	137.841849
797.5292964_120.826863	797.5292964	120.826863
797.5503578_123.5709762	797.5503578	123.5709762
798.4167111_73.12457815	798.4167111	73.12457815
798.5640912_120.7888985	798.5640912	120.7888985
798.7995895_111.5488231	798.7995895	111.5488231
798.9971043_145.4875883	798.9971043	145.4875883
799.4987216_144.8395051	799.4987216	144.8395051
799.5673104_119.0958444	799.5673104	119.0958444
799.8311854_112.9814917	799.8311854	112.9814917
800.0466521_121.9838714	800.0466521	121.9838714
800.4145379_73.07281034	800.4145379	73.07281034
800.5025807_84.01505792	800.5025807	84.01505792
800.5819577_122.0733202	800.5819577	122.0733202
800.83078_113.2183208	800.83078	113.2183208
801.0518484_120.763794	801.0518484	120.763794
801.5827807_121.8091038	801.5827807	121.8091038
802.411484_73.1737869	802.411484	73.1737869
802.5000278_70.5342531	802.5000278	70.5342531
802.5982344_122.6112221	802.5982344	122.6112221
803.0657353_121.9410241	803.0657353	121.9410241
803.5994554_121.8795036	803.5994554	121.8795036
804.45171_73.91814525	804.45171	73.91814525
804.5521869_116.5687309	804.5521869	116.5687309
804.8480087_113.386794	804.8480087	113.386794
805.053339_117.8505564	805.053339	117.8505564
805.059397_197.9125529	805.059397	197.9125529
805.3476214_113.6028337	805.3476214	113.6028337
805.5562233_117.2381206	805.5562233	117.2381206
805.8478079_113.8745491	805.8478079	113.8745491
806.0607646_118.2864894	806.0607646	118.2864894
806.4501495_70.92080437	806.4501495	70.92080437
806.5701711_118.5831292	806.5701711	118.5831292
806.8095699_200.5912557	806.8095699	200.5912557
806.9327421_199.219829	806.9327421	199.219829
807.0588389_200.2597454	807.0588389	200.2597454
807.0690296_118.3379124	807.0690296	118.3379124
807.1847799_201.0917163	807.1847799	201.0917163
807.3081419_202.6958637	807.3081419	202.6958637
807.4341324_198.0239538	807.4341324	198.0239538
807.5758253_117.4979123	807.5758253	117.4979123
807.9731437_146.3691571	807.9731437	146.3691571
808.0771304_118.9775322	808.0771304	118.9775322
808.4451418_74.62363459	808.4451418	74.62363459
808.5873538_117.9085585	808.5873538	117.9085585
808.9816664_145.4350812	808.9816664	145.4350812
809.0835225_119.2267054	809.0835225	119.2267054
809.4823498_145.0415001	809.4823498	145.0415001
809.587768_118.1917056	809.587768	118.1917056
809.8224464_113.2776599	809.8224464	113.2776599
809.9883387_143.6580086	809.9883387	143.6580086
810.4426361_73.83529578	810.4426361	73.83529578
810.6029739_117.8058826	810.6029739	117.8058826
811.6049452_117.866685	811.6049452	117.866685
811.6689016_129.9867003	811.6689016	129.9867003
811.8710528_32.3954394	811.8710528	32.3954394
812.0050486_143.2748417	812.0050486	143.2748417
812.0469912_121.6016844	812.0469912	121.6016844
812.394047_74.12190907	812.394047	74.12190907
812.5196682_123.9696107	812.5196682	123.9696107
812.528974_83.23032329	812.528974	83.23032329
812.5426516_121.1222839	812.5426516	121.1222839
812.6182888_118.2500067	812.6182888	118.2500067
812.6721173_130.6257735	812.6721173	130.6257735
812.8714697_42.47657423	812.8714697	42.47657423
813.3967551_112.1483648	813.3967551	112.1483648
813.5244362_124.989717	813.5244362	124.989717
813.5457264_121.393767	813.5457264	121.393767
813.6220594_118.8122576	813.6220594	118.8122576
813.6851942_130.3420537	813.6851942	130.3420537
813.8982084_115.6318971	813.8982084	115.6318971
814.3939204_75.68302226	814.3939204	75.68302226
814.5624583_124.082215	814.5624583	124.082215
815.5637433_124.1555485	815.5637433	124.1555485
815.823899_34.32472979	815.823899	34.32472979
816.0417712_123.0189501	816.0417712	123.0189501
816.3874519_73.85636921	816.3874519	73.85636921
816.5785671_121.7089651	816.5785671	121.7089651
817.0544807_119.9485555	817.0544807	119.9485555
817.436896_70.38132587	817.436896	70.38132587
817.5790418_122.2554083	817.5790418	122.2554083
818.0613307_117.6176824	818.0613307	117.6176824
818.3879549_74.68650761	818.3879549	74.68650761
818.5639886_92.65719563	818.5639886	92.65719563
818.5914723_117.2664829	818.5914723	117.2664829
818.8690288_94.34265609	818.8690288	94.34265609
819.0690091_117.6166536	819.0690091	117.6166536
819.4192242_187.6380272	819.4192242	187.6380272
819.5954943_118.1659124	819.5954943	118.1659124
820.0745867_118.0462201	820.0745867	118.0462201
820.4252925_85.33606605	820.4252925	85.33606605
820.5474939_120.4574254	820.5474939	120.4574254
821.551387_119.4966027	821.551387	119.4966027
822.4233165_74.32538873	822.4233165	74.32538873
822.5637072_120.3266168	822.5637072	120.3266168
822.9972495_143.3128827	822.9972495	143.3128827
823.5679926_118.9044489	823.5679926	118.9044489
824.0034665_141.5518315	824.0034665	141.5518315
824.4200777_74.77683883	824.4200777	74.77683883
824.5785165_120.7763513	824.5785165	120.7763513
825.5827719_120.6696543	825.5827719	120.6696543
825.8944976_115.4416224	825.8944976	115.4416224
826.5961235_119.0396166	826.5961235	119.0396166
827.0358861_121.7333011	827.0358861	121.7333011
827.6007818_118.8457956	827.6007818	118.8457956
828.368751_75.04531738	828.368751	75.04531738
828.5526101_117.1485436	828.5526101	117.1485436
828.6122083_119.9219588	828.6122083	119.9219588
828.8101461_111.922001	828.8101461	111.922001
829.5566207_116.5161654	829.5566207	116.5161654
829.9479688_198.5609978	829.9479688	198.5609978
830.0731628_195.0104433	830.0731628	195.0104433
830.185418_171.7912989	830.185418	171.7912989
830.3658252_75.69940707	830.3658252	75.69940707
830.557961_117.8620926	830.557961	117.8620926
830.8085309_112.5313458	830.8085309	112.5313458
831.3197006_201.7803597	831.3197006	201.7803597
831.4483455_199.6579076	831.4483455	199.6579076
831.5709311_201.766397	831.5709311	201.766397
831.5711367_116.0721353	831.5711367	116.0721353
831.6993563_201.1810277	831.6993563	201.1810277
831.8217541_203.5954853	831.8217541	203.5954853
831.9504673_202.9972871	831.9504673	202.9972871
832.0731054_201.5885881	832.0731054	201.5885881
832.0761583_116.8696463	832.0761583	116.8696463
832.198475_201.5078226	832.198475	201.5078226
832.3628884_76.15409904	832.3628884	76.15409904
832.5699462_122.9704159	832.5699462	122.9704159
832.5857204_116.3298026	832.5857204	116.3298026
832.6207889_63.10549018	832.6207889	63.10549018
833.0850481_117.3021022	833.0850481	117.3021022
833.5880647_116.5529493	833.5880647	116.5529493
833.8277827_113.0962109	833.8277827	113.0962109
834.0247264_125.1300105	834.0247264	125.1300105
834.5270333_124.8121025	834.5270333	124.8121025
834.6018847_116.7161748	834.6018847	116.7161748
834.8351954_184.8695908	834.8351954	184.8695908
835.3354471_190.2985606	835.3354471	190.2985606
835.6055594_116.9565499	835.6055594	116.9565499
836.0374017_125.1285318	836.0374017	125.1285318
836.4073987_71.56876358	836.4073987	71.56876358
836.5405902_121.7573365	836.5405902	121.7573365
836.6101625_75.23551304	836.6101625	75.23551304
836.6162966_115.787398	836.6162966	115.787398
837.5477692_122.9349838	837.5477692	122.9349838
837.9317838_109.8224066	837.9317838	109.8224066
838.404084_70.79198443	838.404084	70.79198443
838.558376_123.2671251	838.558376	123.2671251
838.8407868_113.6317972	838.8407868	113.6317972
839.3396827_113.0101197	839.3396827	113.0101197
839.5616247_123.4717944	839.5616247	123.4717944
839.8394584_113.3706026	839.8394584	113.3706026
840.4013216_70.87074156	840.4013216	70.87074156
840.5742814_120.8940679	840.5742814	120.8940679
840.8427246_113.9106963	840.8427246	113.9106963
841.5762775_120.738463	841.5762775	120.738463
842.3961772_71.06726298	842.3961772	71.06726298
842.5903145_123.1611353	842.5903145	123.1611353
843.5945937_122.3667835	843.5945937	122.3667835
843.8150179_112.3270997	843.8150179	112.3270997
843.8213498_65.78336137	843.8213498	65.78336137
844.3976189_70.66280834	844.3976189	70.66280834
844.5489439_118.1716213	844.5489439	118.1716213
844.6057171_122.3298932	844.6057171	122.3298932
844.8257221_61.18530211	844.8257221	61.18530211
845.5504353_118.2515417	845.5504353	118.2515417
845.8275134_62.56499436	845.8275134	62.56499436
846.3923487_71.25540974	846.3923487	71.25540974
846.435998_69.43334853	846.435998	69.43334853
846.5631463_116.114567	846.5631463	116.114567
847.5660184_119.5082194	847.5660184	119.5082194
847.6006198_186.7102974	847.6006198	186.7102974
847.9349087_188.1702974	847.9349087	188.1702974
